pkey,created_on,last_updated_on,version,balls,max_overs,inn_num,runs,src_id,wickets,batting_team_pkey,fielding_team_pkey,match_pkey
323,"2021-02-14 23:39:38",NULL,0,120,NULL,1,187,87715,5,6,4,162
324,"2021-02-14 23:39:38",NULL,0,113,NULL,2,191,87716,1,4,6,162
325,"2021-02-14 23:39:39",NULL,0,120,NULL,1,176,87733,4,1,7,163
326,"2021-02-14 23:39:39",NULL,0,119,NULL,2,177,87738,6,7,1,163
327,"2021-02-14 23:39:41",NULL,0,120,NULL,1,245,87740,6,3,8,164
328,"2021-02-14 23:39:41",NULL,0,120,NULL,2,214,87743,8,8,3,164
329,"2021-02-14 23:39:42",NULL,0,120,NULL,1,181,87749,4,6,2,165
330,"2021-02-14 23:39:42",NULL,0,114,NULL,2,187,87751,5,2,6,165
331,"2021-02-14 23:39:44",NULL,0,120,NULL,1,179,87753,4,4,1,166
332,"2021-02-14 23:39:44",NULL,0,114,NULL,2,180,87756,2,1,4,166
333,"2021-02-14 23:39:46",NULL,0,120,NULL,1,168,87762,6,5,7,167
334,"2021-02-14 23:39:46",NULL,0,108,NULL,2,171,87765,3,7,5,167
335,"2021-02-14 23:39:47",NULL,0,91,NULL,1,88,87773,10,8,2,168
336,"2021-02-14 23:39:47",NULL,0,49,NULL,2,92,87774,0,2,8,168
337,"2021-02-14 23:39:49",NULL,0,114,NULL,1,142,87776,10,7,3,169
338,"2021-02-14 23:39:49",NULL,0,108,NULL,2,145,87777,4,3,7,169
339,"2021-02-14 23:39:50",NULL,0,120,NULL,1,186,87778,8,5,8,170
340,"2021-02-14 23:39:50",NULL,0,120,NULL,2,183,87779,5,8,5,170
341,"2021-02-14 23:39:52",NULL,0,120,NULL,1,218,87794,6,2,4,171
342,"2021-02-14 23:39:52",NULL,0,120,NULL,2,204,87795,3,4,2,171
343,"2021-02-14 23:39:55",NULL,0,120,NULL,1,162,87802,5,6,1,172
344,"2021-02-14 23:39:55",NULL,0,120,NULL,2,128,87803,6,1,6,172
345,"2021-02-14 23:39:58",NULL,0,120,NULL,1,164,87807,5,7,2,173
346,"2021-02-14 23:39:58",NULL,0,116,NULL,2,134,87809,10,2,7,173
347,"2021-02-14 23:40:00",NULL,0,120,NULL,1,172,87813,9,4,3,174
348,"2021-02-14 23:40:00",NULL,0,118,NULL,2,173,87814,5,3,4,174
349,"2021-02-14 23:40:05",NULL,0,120,NULL,1,174,87821,4,6,5,175
350,"2021-02-14 23:40:05",NULL,0,117,NULL,2,163,87822,10,5,6,175
351,"2021-02-14 23:40:09",NULL,0,118,NULL,1,153,87831,10,8,1,176
352,"2021-02-14 23:40:09",NULL,0,115,NULL,2,159,87832,5,1,8,176
353,"2021-02-14 23:40:12",NULL,0,120,NULL,1,139,87838,7,4,1,177
354,"2021-02-14 23:40:12",NULL,0,115,NULL,2,140,87840,8,1,4,177
355,"2021-02-14 23:40:15",NULL,0,120,NULL,1,169,87848,7,3,7,178
356,"2021-02-14 23:40:15",NULL,0,120,NULL,2,144,87855,4,7,3,178
357,"2021-02-14 23:40:18",NULL,0,120,NULL,1,174,87866,7,4,3,179
358,"2021-02-14 23:40:18",NULL,0,120,NULL,2,160,87869,9,3,4,179
359,"2021-02-14 23:40:21",NULL,0,120,NULL,1,178,87882,6,4,1,180
360,"2021-02-14 23:40:21",NULL,0,111,NULL,2,181,87890,2,1,4,180
361,"2021-02-14 23:40:51",NULL,0,120,NULL,1,120,86636,9,12,9,187
362,"2021-02-14 23:40:51",NULL,0,88,NULL,2,121,86637,5,9,12,187
363,"2021-02-14 23:40:53",NULL,0,120,NULL,1,158,86650,9,9,12,188
364,"2021-02-14 23:40:53",NULL,0,120,NULL,2,141,86651,5,12,9,188
365,"2021-02-14 23:40:56",NULL,0,120,NULL,1,132,92138,6,11,9,189
366,"2021-02-14 23:40:56",NULL,0,116,NULL,2,136,92140,5,9,11,189
367,"2021-02-14 23:41:01",NULL,0,120,NULL,1,278,92225,3,9,11,190
368,"2021-02-14 23:41:01",NULL,0,120,NULL,2,194,92227,6,11,9,190
369,"2021-02-14 23:41:07",NULL,0,120,NULL,1,210,92279,7,9,11,191
370,"2021-02-14 23:41:07",NULL,0,120,NULL,2,178,92282,8,11,9,191
371,"2021-02-14 23:41:14",NULL,0,120,NULL,1,172,100382,6,11,9,192
372,"2021-02-14 23:41:14",NULL,0,90,NULL,2,133,100392,5,9,11,192
373,"2021-02-14 23:41:17",NULL,0,120,NULL,1,184,100432,4,9,11,193
374,"2021-02-14 23:41:17",NULL,0,120,NULL,2,163,100435,6,11,9,193
375,"2021-02-14 23:41:19",NULL,0,120,NULL,1,142,100455,8,11,9,194
376,"2021-02-14 23:41:19",NULL,0,120,NULL,2,142,100456,7,9,11,194
377,"2021-02-14 23:41:25",NULL,0,120,NULL,1,164,97867,5,13,9,195
378,"2021-02-14 23:41:25",NULL,0,120,NULL,2,134,97869,9,9,13,195
379,"2021-02-14 23:41:28",NULL,0,120,NULL,1,147,97950,7,9,13,196
380,"2021-02-14 23:41:28",NULL,0,120,NULL,2,106,97953,8,13,9,196
381,"2021-02-14 23:41:31",NULL,0,120,NULL,1,156,98016,8,9,13,197
382,"2021-02-14 23:41:31",NULL,0,120,NULL,2,127,98020,7,13,9,197
383,"2021-02-14 23:41:38",NULL,0,120,NULL,1,221,88216,5,14,15,198
384,"2021-02-14 23:41:38",NULL,0,118,NULL,2,193,88218,10,15,14,198
385,"2021-02-14 23:41:44",NULL,0,120,NULL,1,162,102731,7,14,15,199
386,"2021-02-14 23:41:44",NULL,0,120,NULL,2,160,102735,6,15,14,199
387,"2021-02-14 23:41:47",NULL,0,120,NULL,1,157,102788,7,15,14,200
388,"2021-02-14 23:41:47",NULL,0,113,NULL,2,158,102794,4,14,15,200
389,"2021-02-14 23:41:49",NULL,0,120,NULL,1,145,102848,6,14,15,201
390,"2021-02-14 23:41:49",NULL,0,117,NULL,2,146,102849,5,15,14,201
391,"2021-02-14 23:41:54",NULL,0,112,NULL,1,118,84857,8,15,16,202
392,"2021-02-14 23:41:54",NULL,0,33,NULL,2,49,84860,1,16,15,202
393,"2021-02-14 23:41:56",NULL,0,120,NULL,1,118,84900,10,16,15,203
394,"2021-02-14 23:41:56",NULL,0,93,NULL,2,122,84901,2,15,16,203
395,"2021-02-14 23:42:02",NULL,0,120,NULL,1,126,92280,7,16,15,205
396,"2021-02-14 23:42:02",NULL,0,120,NULL,2,127,92283,7,15,16,205
397,"2021-02-14 23:42:06",NULL,0,120,NULL,1,190,92406,4,16,15,206
398,"2021-02-14 23:42:06",NULL,0,118,NULL,2,194,92408,3,15,16,206
399,"2021-02-14 23:42:16",NULL,0,120,NULL,1,196,100070,6,15,18,210
400,"2021-02-14 23:42:16",NULL,0,87,NULL,2,89,100072,10,18,15,210
401,"2021-02-14 23:42:19",NULL,0,120,NULL,1,158,100120,4,18,15,211
402,"2021-02-14 23:42:19",NULL,0,120,NULL,2,146,100125,6,15,18,211
403,"2021-02-14 23:42:21",NULL,0,120,NULL,1,193,100195,5,15,18,212
404,"2021-02-14 23:42:21",NULL,0,93,NULL,2,96,100196,10,18,15,212
405,"2021-02-14 23:42:26",NULL,0,120,NULL,1,148,97554,6,16,10,213
406,"2021-02-14 23:42:26",NULL,0,117,NULL,2,154,97555,3,10,16,213
407,"2021-02-14 23:42:29",NULL,0,120,NULL,1,153,97575,6,10,16,214
408,"2021-02-14 23:42:29",NULL,0,94,NULL,2,154,97576,2,16,10,214
409,"2021-02-14 23:42:32",NULL,0,120,NULL,1,174,97695,5,16,10,215
410,"2021-02-14 23:42:32",NULL,0,116,NULL,2,144,97697,10,10,16,215
411,"2021-02-14 23:42:41",NULL,0,120,NULL,1,141,99486,5,10,19,216
412,"2021-02-14 23:42:41",NULL,0,117,NULL,2,142,99490,5,19,10,216
413,"2021-02-14 23:42:43",NULL,0,120,NULL,1,136,99505,6,10,19,217
414,"2021-02-14 23:42:43",NULL,0,100,NULL,2,137,99509,1,19,10,217
415,"2021-02-14 23:42:49",NULL,0,120,NULL,1,195,85101,4,18,10,219
416,"2021-02-14 23:42:49",NULL,0,120,NULL,2,175,85103,9,10,18,219
417,"2021-02-14 23:42:52",NULL,0,120,NULL,1,224,85171,4,18,10,220
418,"2021-02-14 23:42:52",NULL,0,111,NULL,2,141,85173,10,10,18,220
419,"2021-02-14 23:42:57",NULL,0,120,NULL,1,143,88656,9,10,13,221
420,"2021-02-14 23:42:57",NULL,0,55,NULL,2,93,88657,3,13,10,221
421,"2021-02-14 23:43:00",NULL,0,120,NULL,1,171,88718,5,10,13,222
422,"2021-02-14 23:43:00",NULL,0,120,NULL,2,159,88719,9,13,10,222
423,"2021-02-14 23:43:01",NULL,0,120,NULL,1,184,88739,5,10,13,223
424,"2021-02-14 23:43:01",NULL,0,103,NULL,2,135,88740,7,13,10,223
425,"2021-02-14 23:43:08",NULL,0,108,NULL,1,144,96448,5,12,10,224
426,"2021-02-14 23:43:08",NULL,0,106,NULL,2,148,96449,7,10,12,224
427,"2021-02-14 23:43:11",NULL,0,120,NULL,1,197,96456,5,9,12,225
428,"2021-02-14 23:43:11",NULL,0,120,NULL,2,169,96457,7,12,9,225
429,"2021-02-14 23:43:14",NULL,0,120,NULL,1,164,96463,6,9,10,226
430,"2021-02-14 23:43:14",NULL,0,119,NULL,2,139,96464,10,10,9,226
431,"2021-02-14 23:43:15",NULL,0,120,NULL,1,175,96517,7,10,12,227
432,"2021-02-14 23:43:15",NULL,0,120,NULL,2,136,96521,10,12,10,227
433,"2021-02-14 23:43:17",NULL,0,120,NULL,1,155,96549,8,9,12,228
434,"2021-02-14 23:43:17",NULL,0,117,NULL,2,156,96552,3,12,9,228
435,"2021-02-14 23:43:19",NULL,0,120,NULL,1,138,96566,7,9,10,229
436,"2021-02-14 23:43:19",NULL,0,114,NULL,2,139,96568,6,10,9,229
437,"2021-02-14 23:43:28",NULL,0,120,NULL,1,136,100631,8,20,14,236
438,"2021-02-14 23:43:28",NULL,0,76,NULL,2,139,100632,2,14,20,236
439,"2021-02-14 23:43:32",NULL,0,120,NULL,1,155,86665,9,14,15,237
440,"2021-02-14 23:43:32",NULL,0,111,NULL,2,161,86666,5,15,14,237
441,"2021-02-14 23:43:34",NULL,0,120,NULL,1,137,86753,7,14,15,238
442,"2021-02-14 23:43:34",NULL,0,87,NULL,2,138,86755,3,15,14,238
443,"2021-02-14 23:43:37",NULL,0,120,NULL,1,196,86815,5,17,14,239
444,"2021-02-14 23:43:37",NULL,0,120,NULL,2,184,86820,9,14,17,239
445,"2021-02-14 23:43:39",NULL,0,120,NULL,1,194,86912,7,14,17,240
446,"2021-02-14 23:43:39",NULL,0,120,NULL,2,192,86914,4,17,14,240
447,"2021-02-14 23:43:45",NULL,0,120,NULL,1,172,97415,4,21,14,241
448,"2021-02-14 23:43:45",NULL,0,109,NULL,2,178,97417,4,14,21,241
449,"2021-02-14 23:43:49",NULL,0,120,NULL,1,153,97497,5,17,14,243
450,"2021-02-14 23:43:49",NULL,0,111,NULL,2,154,97498,3,14,17,243
451,"2021-02-14 23:43:51",NULL,0,120,NULL,1,176,97538,8,17,14,244
452,"2021-02-14 23:43:51",NULL,0,119,NULL,2,155,97542,10,14,17,244
453,"2021-02-14 23:43:54",NULL,0,66,NULL,1,146,97677,5,17,14,247
454,"2021-02-14 23:43:54",NULL,0,66,NULL,2,146,97683,7,14,17,247
455,"2021-02-14 23:43:57",NULL,0,120,NULL,1,177,99924,8,18,14,248
456,"2021-02-14 23:43:57",NULL,0,120,NULL,2,176,99926,9,14,18,248
457,"2021-02-14 23:43:59",NULL,0,120,NULL,1,204,99980,7,14,18,249
458,"2021-02-14 23:43:59",NULL,0,120,NULL,2,202,99981,7,18,14,249
459,"2021-02-14 23:44:01",NULL,0,120,NULL,1,222,100013,6,18,14,250
460,"2021-02-14 23:44:01",NULL,0,115,NULL,2,226,100014,5,14,18,250
461,"2021-02-14 23:44:06",NULL,0,120,NULL,1,139,104356,9,23,22,251
462,"2021-02-14 23:44:06",NULL,0,76,NULL,2,141,104358,4,22,23,251
463,"2021-02-14 23:44:08",NULL,0,120,NULL,1,179,104437,6,18,14,252
464,"2021-02-14 23:44:08",NULL,0,116,NULL,2,183,104440,5,14,18,252
465,"2021-02-14 23:44:12",NULL,0,120,NULL,1,146,104475,6,18,14,253
466,"2021-02-14 23:44:12",NULL,0,119,NULL,2,150,104483,6,14,18,253
467,"2021-02-14 23:44:13",NULL,0,120,NULL,1,191,104537,3,18,14,254
468,"2021-02-14 23:44:13",NULL,0,106,NULL,2,192,104539,1,14,18,254
469,"2021-02-14 23:44:20",NULL,0,120,NULL,1,187,89991,8,14,24,255
470,"2021-02-14 23:44:20",NULL,0,120,NULL,2,157,89992,10,24,14,255
471,"2021-02-14 23:44:24",NULL,0,120,NULL,1,160,92568,8,13,14,256
472,"2021-02-14 23:44:24",NULL,0,113,NULL,2,161,92569,6,14,13,256
473,"2021-02-14 23:44:27",NULL,0,120,NULL,1,182,92604,6,14,13,257
474,"2021-02-14 23:44:27",NULL,0,71,NULL,2,45,92605,10,13,14,257
475,"2021-02-14 23:44:29",NULL,0,78,NULL,1,71,92667,10,13,14,258
476,"2021-02-14 23:44:29",NULL,0,63,NULL,2,72,92668,2,14,13,258
477,"2021-02-14 23:45:04",NULL,0,120,NULL,1,199,87903,4,13,31,304
478,"2021-02-14 23:45:04",NULL,0,100,NULL,2,127,87904,10,31,13,304
479,"2021-02-14 23:45:08",NULL,0,102,NULL,1,158,90359,4,15,16,305
480,"2021-02-14 23:45:08",NULL,0,102,NULL,2,169,90363,7,16,15,305
481,"2021-02-14 23:45:11",NULL,0,114,NULL,1,132,90412,7,15,16,306
482,"2021-02-14 23:45:13",NULL,0,120,NULL,1,164,90446,6,15,16,307
483,"2021-02-14 23:45:13",NULL,0,118,NULL,2,168,90449,4,16,15,307
484,"2021-02-14 23:45:16",NULL,0,120,NULL,1,161,104590,7,16,15,308
485,"2021-02-14 23:45:16",NULL,0,120,NULL,2,150,104595,7,15,16,308
486,"2021-02-14 23:45:18",NULL,0,120,NULL,1,194,104641,5,15,16,309
487,"2021-02-14 23:45:18",NULL,0,118,NULL,2,195,104645,4,16,15,309
488,"2021-02-14 23:45:20",NULL,0,120,NULL,1,186,104677,5,15,16,310
489,"2021-02-14 23:45:20",NULL,0,120,NULL,2,174,104680,7,16,15,310
490,"2021-02-14 23:45:23",NULL,0,120,NULL,1,208,88208,5,16,11,311
491,"2021-02-14 23:45:23",NULL,0,120,NULL,2,132,88214,9,11,16,311
492,"2021-02-14 23:45:25",NULL,0,120,NULL,1,213,88239,4,16,11,312
493,"2021-02-14 23:45:25",NULL,0,75,NULL,2,70,88240,10,11,16,312
494,"2021-02-14 23:45:27",NULL,0,120,NULL,1,159,88270,8,14,16,313
495,"2021-02-14 23:45:27",NULL,0,110,NULL,2,163,88271,2,16,14,313
496,"2021-02-14 23:45:29",NULL,0,120,NULL,1,148,88304,5,16,14,314
497,"2021-02-14 23:45:29",NULL,0,118,NULL,2,149,88314,5,14,16,314
498,"2021-02-14 23:45:31",NULL,0,120,NULL,1,198,88344,9,14,16,315
499,"2021-02-14 23:45:31",NULL,0,112,NULL,2,201,88361,3,16,14,315
500,"2021-02-14 23:45:34",NULL,0,120,NULL,1,219,91756,6,17,16,316
501,"2021-02-14 23:45:34",NULL,0,116,NULL,2,139,91757,10,16,17,316
502,"2021-02-14 23:45:36",NULL,0,120,NULL,1,158,91772,8,17,16,317
503,"2021-02-14 23:45:36",NULL,0,113,NULL,2,162,91774,3,16,17,317
504,"2021-02-14 23:45:38",NULL,0,120,NULL,1,212,91836,4,17,16,318
505,"2021-02-14 23:45:38",NULL,0,120,NULL,2,208,91838,6,16,17,318
506,"2021-02-14 23:45:41",NULL,0,120,NULL,1,203,99482,5,17,16,319
507,"2021-02-14 23:45:41",NULL,0,114,NULL,2,204,99485,4,16,17,319
508,"2021-02-14 23:45:44",NULL,0,120,NULL,1,132,99528,5,17,16,320
509,"2021-02-14 23:45:44",NULL,0,105,NULL,2,135,99530,3,16,17,320
510,"2021-02-14 23:45:46",NULL,0,120,NULL,1,179,99611,5,16,17,321
511,"2021-02-14 23:45:46",NULL,0,120,NULL,2,179,99613,6,17,16,321
512,"2021-02-14 23:45:48",NULL,0,120,NULL,1,165,99643,8,16,17,322
513,"2021-02-14 23:45:48",NULL,0,120,NULL,2,165,99649,7,17,16,322
514,"2021-02-14 23:45:53",NULL,0,120,NULL,1,163,99687,3,16,17,323
515,"2021-02-14 23:45:53",NULL,0,120,NULL,2,156,99692,9,17,16,323
516,"2021-02-14 23:45:56",NULL,0,120,NULL,1,203,86919,5,16,18,324
517,"2021-02-14 23:45:56",NULL,0,120,NULL,2,175,86921,9,18,16,324
518,"2021-02-14 23:45:58",NULL,0,120,NULL,1,188,86939,4,16,18,325
519,"2021-02-14 23:45:58",NULL,0,112,NULL,2,189,86940,4,18,16,325
520,"2021-02-14 23:46:00",NULL,0,120,NULL,1,172,86974,7,16,18,326
521,"2021-02-14 23:46:00",NULL,0,120,NULL,2,165,86975,6,18,16,326
522,"2021-02-14 23:46:05",NULL,0,120,NULL,1,95,95716,9,13,16,327
523,"2021-02-14 23:46:05",NULL,0,104,NULL,2,98,95720,6,16,13,327
524,"2021-02-14 23:46:07",NULL,0,120,NULL,1,167,95733,5,16,13,328
525,"2021-02-14 23:46:07",NULL,0,93,NULL,2,98,95740,4,13,16,328
526,"2021-02-14 23:46:09",NULL,0,120,NULL,1,146,95758,6,13,16,329
527,"2021-02-14 23:46:09",NULL,0,115,NULL,2,150,95762,3,16,13,329
528,"2021-02-14 23:46:14",NULL,0,120,NULL,1,208,99292,7,11,13,330
529,"2021-02-14 23:46:14",NULL,0,120,NULL,2,204,99293,7,13,11,330
530,"2021-02-14 23:46:16",NULL,0,114,NULL,1,147,99324,9,11,13,331
531,"2021-02-14 23:46:16",NULL,0,13,NULL,2,16,99326,1,13,11,331
532,"2021-02-14 23:46:19",NULL,0,115,NULL,1,138,99374,10,11,13,332
533,"2021-02-14 23:46:19",NULL,0,66,NULL,2,140,99375,1,13,11,332
534,"2021-02-14 23:46:24",NULL,0,120,NULL,1,202,85205,3,16,17,333
535,"2021-02-14 23:46:24",NULL,0,120,NULL,2,149,85206,8,17,16,333
536,"2021-02-14 23:46:26",NULL,0,120,NULL,1,196,85295,2,17,16,334
537,"2021-02-14 23:46:26",NULL,0,120,NULL,2,156,85297,7,16,17,334
538,"2021-02-14 23:46:28",NULL,0,48,NULL,1,67,85321,5,16,17,335
539,"2021-02-14 23:46:28",NULL,0,48,NULL,2,61,85322,6,17,16,335
540,"2021-02-14 23:46:32",NULL,0,120,NULL,1,174,96261,4,24,17,336
541,"2021-02-14 23:46:32",NULL,0,117,NULL,2,175,96265,5,17,24,336
542,"2021-02-14 23:46:35",NULL,0,120,NULL,1,161,96278,9,24,17,337
543,"2021-02-14 23:46:35",NULL,0,118,NULL,2,165,96281,6,17,24,337
544,"2021-02-14 23:46:37",NULL,0,120,NULL,1,125,96350,8,24,17,338
545,"2021-02-14 23:46:37",NULL,0,96,NULL,2,88,96351,10,17,24,338
546,"2021-02-14 23:46:43",NULL,0,120,NULL,1,148,90026,6,19,17,339
547,"2021-02-14 23:46:43",NULL,0,120,NULL,2,146,90027,6,17,19,339
548,"2021-02-14 23:46:45",NULL,0,120,NULL,1,153,90075,7,17,19,340
549,"2021-02-14 23:46:45",NULL,0,118,NULL,2,154,90076,4,19,17,340
550,"2021-02-14 23:46:47",NULL,0,120,NULL,1,166,90109,3,19,17,341
551,"2021-02-14 23:46:47",NULL,0,101,NULL,2,119,90110,10,17,19,341
552,"2021-02-14 23:58:47",NULL,0,97,NULL,1,131,102562,6,14,19,342
553,"2021-02-14 23:58:48",NULL,0,120,NULL,1,195,102613,4,19,14,343
554,"2021-02-14 23:58:48",NULL,0,115,NULL,2,199,102629,5,14,19,343
555,"2021-02-14 23:58:54",NULL,0,120,NULL,1,190,102670,4,19,14,344
556,"2021-02-14 23:58:54",NULL,0,120,NULL,2,185,102675,8,14,19,344
557,"2021-02-14 23:59:01",NULL,0,120,NULL,1,134,97487,6,32,19,345
558,"2021-02-14 23:59:01",NULL,0,107,NULL,2,138,97490,4,19,32,345
559,"2021-02-14 23:59:04",NULL,0,90,NULL,1,107,97544,5,19,15,346
560,"2021-02-14 23:59:04",NULL,0,19,NULL,2,41,97548,0,15,19,346
561,"2021-02-14 23:59:06",NULL,0,120,NULL,1,150,97567,6,19,15,347
562,"2021-02-14 23:59:06",NULL,0,111,NULL,2,151,97568,3,15,19,347
563,"2021-02-14 23:59:07",NULL,0,120,NULL,1,106,97607,8,19,15,348
564,"2021-02-14 23:59:07",NULL,0,71,NULL,2,109,97615,0,15,19,348
565,"2021-02-14 23:59:17",NULL,0,120,NULL,1,200,94464,6,19,33,349
566,"2021-02-14 23:59:17",NULL,0,116,NULL,2,142,94465,10,33,19,349
567,"2021-02-14 23:59:19",NULL,0,120,NULL,1,173,94499,6,19,14,350
568,"2021-02-14 23:59:19",NULL,0,116,NULL,2,175,94506,3,14,19,350
569,"2021-02-14 23:59:27",NULL,0,120,NULL,1,204,88037,4,19,29,351
570,"2021-02-14 23:59:27",NULL,0,120,NULL,2,156,88040,6,29,19,351
571,"2021-02-14 23:59:29",NULL,0,120,NULL,1,166,88045,6,19,29,352
572,"2021-02-14 23:59:29",NULL,0,88,NULL,2,82,88048,10,29,19,352
573,"2021-02-14 23:59:33",NULL,0,118,NULL,1,105,86408,10,19,17,353
574,"2021-02-14 23:59:33",NULL,0,95,NULL,2,106,86410,3,17,19,353
575,"2021-02-14 23:59:35",NULL,0,120,NULL,1,201,86488,4,19,17,354
576,"2021-02-14 23:59:35",NULL,0,111,NULL,2,153,86493,10,17,19,354
577,"2021-02-14 23:59:37",NULL,0,120,NULL,1,181,86558,6,19,17,355
578,"2021-02-14 23:59:37",NULL,0,120,NULL,2,163,86561,6,17,19,355
579,"2021-02-14 23:59:41",NULL,0,120,NULL,1,153,104843,9,19,17,356
580,"2021-02-14 23:59:41",NULL,0,113,NULL,2,156,104844,5,17,19,356
581,"2021-02-14 23:59:43",NULL,0,120,NULL,1,163,104868,6,19,17,357
582,"2021-02-14 23:59:43",NULL,0,116,NULL,2,164,104869,1,17,19,357
583,"2021-02-14 23:59:45",NULL,0,120,NULL,1,173,104897,7,17,19,358
584,"2021-02-14 23:59:45",NULL,0,118,NULL,2,177,104898,6,19,17,358
585,"2021-02-14 23:59:48",NULL,0,120,NULL,1,192,91716,6,18,19,359
586,"2021-02-14 23:59:48",NULL,0,120,NULL,2,186,91717,9,19,18,359
587,"2021-02-14 23:59:50",NULL,0,120,NULL,1,188,91746,3,18,19,360
588,"2021-02-14 23:59:50",NULL,0,120,NULL,2,181,91747,7,19,18,360
589,"2021-02-14 23:59:52",NULL,0,120,NULL,1,168,91763,9,19,18,361
590,"2021-02-14 23:59:52",NULL,0,120,NULL,2,141,91764,9,18,19,361
591,"2021-02-14 23:59:58",NULL,0,111,NULL,1,102,85100,10,24,19,362
592,"2021-02-14 23:59:58",NULL,0,104,NULL,2,103,85102,3,19,24,362
593,"2021-02-15 00:00:00",NULL,0,120,NULL,1,124,85113,9,24,19,363
594,"2021-02-15 00:00:00",NULL,0,119,NULL,2,125,85114,8,19,24,363
595,"2021-02-15 00:00:04",NULL,0,120,NULL,1,180,85172,3,19,24,364
596,"2021-02-15 00:00:04",NULL,0,120,NULL,2,144,85174,9,24,19,364
597,"2021-02-15 00:00:12",NULL,0,60,NULL,1,108,90294,6,18,15,365
598,"2021-02-15 00:00:12",NULL,0,60,NULL,2,87,90295,7,15,18,365
599,"2021-02-15 00:00:16",NULL,0,120,NULL,1,149,96519,5,18,16,367
600,"2021-02-15 00:00:16",NULL,0,114,NULL,2,151,96524,3,16,18,367
601,"2021-02-15 00:00:19",NULL,0,120,NULL,1,134,96585,9,16,18,368
602,"2021-02-15 00:00:19",NULL,0,101,NULL,2,140,96588,1,18,16,368
603,"2021-02-15 00:00:26",NULL,0,120,NULL,1,169,105874,6,19,18,369
604,"2021-02-15 00:00:26",NULL,0,120,NULL,2,166,105877,6,18,19,369
605,"2021-02-15 00:00:29",NULL,0,120,NULL,1,144,105904,7,19,18,370
606,"2021-02-15 00:00:29",NULL,0,98,NULL,2,145,105905,4,18,19,370
607,"2021-02-15 00:00:36",NULL,0,120,NULL,1,164,105917,8,18,19,371
608,"2021-02-15 00:00:36",NULL,0,112,NULL,2,169,105918,6,19,18,371
609,"2021-02-15 00:00:43",NULL,0,100,NULL,1,98,88829,10,18,24,372
610,"2021-02-15 00:00:43",NULL,0,96,NULL,2,99,88832,7,24,18,372
611,"2021-02-15 00:00:51",NULL,0,120,NULL,1,131,97366,8,24,20,373
612,"2021-02-15 00:00:51",NULL,0,119,NULL,2,132,97367,9,20,24,373
613,"2021-02-15 00:00:56",NULL,0,120,NULL,1,233,97420,2,15,24,374
614,"2021-02-15 00:00:56",NULL,0,120,NULL,2,99,97423,9,24,15,374
615,"2021-02-15 00:00:59",NULL,0,114,NULL,1,117,97473,10,24,15,375
616,"2021-02-15 00:00:59",NULL,0,78,NULL,2,118,97474,1,15,24,375
617,"2021-02-15 00:01:01",NULL,0,120,NULL,1,142,97503,6,24,15,376
618,"2021-02-15 00:01:01",NULL,0,106,NULL,2,145,97505,3,15,24,376
619,"2021-02-15 00:01:07",NULL,0,120,NULL,1,193,86865,5,10,24,377
620,"2021-02-15 00:01:07",NULL,0,100,NULL,2,194,86866,4,24,10,377
621,"2021-02-15 00:01:09",NULL,0,120,NULL,1,210,86917,4,24,10,378
622,"2021-02-15 00:01:09",NULL,0,112,NULL,2,135,86920,10,10,24,378
623,"2021-02-15 00:01:12",NULL,0,120,NULL,1,180,85906,3,16,24,379
624,"2021-02-15 00:01:12",NULL,0,96,NULL,2,87,85909,10,24,16,379
625,"2021-02-15 00:01:14",NULL,0,120,NULL,1,260,85934,5,16,24,380
626,"2021-02-15 00:01:14",NULL,0,104,NULL,2,172,85936,10,24,16,380
627,"2021-02-15 00:01:16",NULL,0,120,NULL,1,135,85958,7,24,16,381
628,"2021-02-15 00:01:16",NULL,0,116,NULL,2,139,85959,5,16,24,381
629,"2021-02-15 00:01:20",NULL,0,120,NULL,1,142,99081,9,24,16,383
630,"2021-02-15 00:01:20",NULL,0,105,NULL,2,144,99084,3,16,24,383
631,"2021-02-15 00:01:22",NULL,0,120,NULL,1,201,99137,6,16,24,384
632,"2021-02-15 00:01:22",NULL,0,95,NULL,2,123,99139,10,24,16,384
633,"2021-02-15 00:01:25",NULL,0,120,NULL,1,179,91397,7,17,24,385
634,"2021-02-15 00:01:25",NULL,0,101,NULL,2,144,91398,10,24,17,385
635,"2021-02-15 00:01:28",NULL,0,120,NULL,1,165,96848,5,24,19,386
636,"2021-02-15 00:01:28",NULL,0,106,NULL,2,101,96849,10,19,24,386
637,"2021-02-15 00:01:30",NULL,0,120,NULL,1,182,96905,6,24,19,387
638,"2021-02-15 00:01:30",NULL,0,114,NULL,2,147,96906,10,19,24,387
639,"2021-02-15 00:01:32",NULL,0,120,NULL,1,147,96959,7,24,19,388
640,"2021-02-15 00:01:32",NULL,0,120,NULL,2,134,96961,6,19,24,388
641,"2021-02-15 00:01:35",NULL,0,120,NULL,1,134,93886,7,24,18,389
642,"2021-02-15 00:01:35",NULL,0,120,NULL,2,134,93887,8,18,24,389
643,"2021-02-15 00:01:37",NULL,0,120,NULL,1,180,93930,3,18,24,390
644,"2021-02-15 00:01:37",NULL,0,120,NULL,2,164,93931,9,24,18,390
645,"2021-02-15 00:01:39",NULL,0,120,NULL,1,198,93960,2,18,24,391
646,"2021-02-15 00:01:39",NULL,0,94,NULL,2,137,93963,10,24,18,391
